"KDSATKER","KDDEPT","KDAKUN","REALISASI"
"417213","025","425991",0
"417372","025","425991",389000
"417420","025","425991",0
"417511","025","425991",0
"417800","025","425991",444300
"417822","025","425991",0
"417853","025","425991",898920
"418091","025","425991",0
"418142","025","425991",462000
"418198","025","425991",0
"418292","025","425991",100000
"418791","025","425991",0
"419012","025","425991",419000
"419555","025","425991",0
"423280","025","425991",395000
"423523","025","425991",5395570
"425322","025","425991",370100
"425375","025","425991",0
"426179","025","425991",0
"426273","025","425991",0
"440559","025","425991",0
"440564","025","425991",467
"653657","025","425991",0
"653682","025","425991",0
"299251","025","425999",1500000
"307314","025","425999",1295164
"307335","025","425999",171200000
"308056","025","425999",60000
"308234","025","425999",358730340
"352543","025","425999",237
"416309","025","425999",9
"416315","025","425999",21859497
"416496","025","425999",173
"417602","025","425999",0
"417817","025","425999",47165891
"418802","025","425999",45
"418882","025","425999",228
"418926","025","425999",116
"423300","025","425999",250
"440706","025","425999",1400000
"445356","025","425999",0
"447843","025","425999",986
"506618","025","425999",10000
"552823","025","425999",1613800
"598698","025","425999",24
"604552","025","425999",38000
"615008","025","425999",370080
"635290","025","425999",182
"635340","025","425999",140
"650112","025","425999",518
"681951","025","425999",3611
"065106","026","425121",7303000
"450938","026","425121",600000
"259031","026","425122",328217121
"259322","026","425122",111452727
"350081","026","425122",51000000
"350082","026","425122",40555555
"450938","026","425122",429804981
"451139","026","425122",66023998
"452542","026","425122",45604016
"452558","026","425122",390009999
"452595","026","425122",10578000
"452652","026","425122",28599000
"065106","026","425129",0
"089378","026","425129",30777777
"426531","026","425129",34052598
"451139","026","425129",26400000
"452589","026","425129",6000000
"452609","026","425129",151029000
"452677","026","425129",262100109
"651870","026","425129",584078992
"051102","026","425131",1000000
"065106","026","425131",4234685
"089378","026","425131",2935764
"191206","026","425131",132795
"209255","026","425131",86750
"219228","026","425131",8425215
"230302","026","425131",38276000
"259322","026","425131",17038358
"426531","026","425131",9100000
"450938","026","425131",1919265270
"450990","026","425131",17711100
"451026","026","425131",20657
"451094","026","425131",114000
"451108","026","425131",17964000
"452533","026","425131",197936005
"452558","026","425131",29436880
"452589","026","425131",3113390
"452595","026","425131",2627690
"452609","026","425131",25553870
"452652","026","425131",59433994
"089378","026","425151",0
"209255","026","425151",0
"219228","026","425151",0
"350081","026","425151",900000
"350084","026","425151",24050000
"426531","026","425151",3000000
"451094","026","425151",14400000
"451108","026","425151",32750000
"452542","026","425151",500000
"452558","026","425151",0
"452589","026","425151",0
"452609","026","425151",0
"452652","026","425151",0
"451139","026","425251",1479833903700
"350079","026","425289",998220000
"350080","026","425289",365020500
"350081","026","425289",1332436000
"350082","026","425289",935227000
"350083","026","425289",1343230000
"350084","026","425289",394355500
"451108","026","425289",50008000
"452542","026","425289",4463426
"651870","026","425289",0
"021212","026","425421",93065512
"035636","026","425421",76400000
"050302","026","425421",0
"051102","026","425421",0
"065106","026","425421",0
"089378","026","425421",0
"191206","026","425421",0
"209255","026","425421",0
"219228","026","425421",7280000
"230302","026","425421",0
"350079","026","425421",410000000
"350080","026","425421",264768000
"350082","026","425421",186498000
"350083","026","425421",24000000
"350084","026","425421",594008000
"352630","026","425421",0
"352631","026","425421",0
"426531","026","425421",10120000
"450990","026","425421",1365363000
"451094","026","425421",79360000
"451108","026","425421",137000000
"452542","026","425421",3573600
"452558","026","425421",227358000
"452589","026","425421",52240000
"452595","026","425421",66000000
"452609","026","425421",19864000
"452652","026","425421",186340000
"651870","026","425421",168000000
"451270","026","425764",643578735
"626131","026","425764",510298
"451139","026","425791",68750000
"452558","026","425791",5000000
"209253","026","425792",2191000
"651870","026","425793",136666666
"029010","026","425811",3280000
"050302","026","425811",618949222
"051102","026","425811",1086000
"065106","026","425811",49931950
"219228","026","425811",549480
"230302","026","425811",16352846
"350081","026","425811",3728200
"451108","026","425811",119540540
"452558","026","425811",12960972
"452589","026","425811",237729818
"626131","026","425811",4629838162
"035636","026","425911",2160253
"050302","026","425911",3600916
"089378","026","425911",956650
"191206","026","425911",873
"209255","026","425911",4162550
"259031","026","425911",2508
"259322","026","425911",82
"350079","026","425911",140
"352630","026","425911",362090
"352631","026","425911",9621090
"352632","026","425911",16
"426531","026","425911",1211459
"450938","026","425911",26423525
"450990","026","425911",3427800
"451139","026","425911",251590366
"452533","026","425911",1840308
"452542","026","425911",925000
"452558","026","425911",22621238
"452595","026","425911",3127059
"452609","026","425911",168
"452677","026","425911",8601776
"035636","026","425912",252083932
"049009","026","425912",4810811
"049012","026","425912",9222340
"049013","026","425912",10524474
"050302","026","425912",326269335
"051102","026","425912",108338220
"065106","026","425912",5553490
"089026","026","425912",2400000
"089378","026","425912",274094425
"179064","026","425912",5675000
"191206","026","425912",53275000
"199010","026","425912",715000
"199014","026","425912",683900
"209019","026","425912",1337400
"259016","026","425912",1159261
"289009","026","425912",1710000
"289010","026","425912",963000
"299018","026","425912",739000
"299021","026","425912",5600000
"299022","026","425912",3960000
"309143","026","425912",700000
"319014","026","425912",750000
"339051","026","425912",0
"350081","026","425912",4281639
"350083","026","425912",500000
"352630","026","425912",3150000
"426531","026","425912",384154047
"450938","026","425912",155641448
"451026","026","425912",203892207
"451094","026","425912",272586818
"451108","026","425912",35865658
"451139","026","425912",1747077931
"451270","026","425912",818341307
"452533","026","425912",1082413570
"452542","026","425912",103411265
"452558","026","425912",697286995
"452589","026","425912",5291606
"452595","026","425912",549195154
"452609","026","425912",168655859
"452652","026","425912",246474193
"452677","026","425912",461553682
"626011","026","425912",39249208
"626041","026","425912",3847666187
"626131","026","425912",103711595
"626132","026","425912",74971200
"651870","026","425912",129079623
"050302","026","425913",950065661
"051102","026","425913",4739466
"065106","026","425913",0
"219228","026","425913",600000000
"230302","026","425913",1000000
"352631","026","425913",20000000
"450938","026","425913",23182500
"452542","026","425913",9364388
"452558","026","425913",227002067
"452595","026","425913",152240000
"452677","026","425913",0
"626131","026","425913",15494791923
"651870","026","425913",3000000
"259010","026","425931",54232178
"065106","026","425999",100
"089378","026","425999",3200
"210425","026","425999",516000
"450938","026","425999",180187
"452595","026","425999",7000000
"369084","027","425121",0
"440121","027","425121",0
"690566","027","425121",0
"690587","027","425121",25559999
"440121","027","425122",481072803
"690550","027","425122",5679999
"690565","027","425122",7678999
"690572","027","425122",118388978
"440121","027","425129",473565993
"690548","027","425129",10567891
"690560","027","425129",33512271
"690564","027","425129",75299999
"690578","027","425129",156789999
"690583","027","425129",34655555
"369084","027","425131",0
"426638","027","425131",0
"440121","027","425131",1353284829
"690548","027","425131",140902491
"690549","027","425131",4986524
"690550","027","425131",63082081
"690551","027","425131",102539100
"690552","027","425131",17646678
"690553","027","425131",74600046
"690554","027","425131",12002010
"690555","027","425131",16395020
"690556","027","425131",2232334
"690558","027","425131",6446218
"690559","027","425131",29345853
"690560","027","425131",37720031
