"kdsatker","kddept","kdmak","TARGET","volume"
"006088","006","425246",200000000,200000000.000
"006088","006","425248",100000000,100000000.000
"006088","006","425249",50000000,50000000.000
"006092","006","425233",3000000,3000000.000
"006092","006","425236",169500000,169500000.000
"006092","006","425237",351000000,351000000.000
"006092","006","425238",13000000,13000000.000
"006092","006","425241",51000000,51000000.000
"006092","006","425242",5500000,5500000.000
"006092","006","425243",9000000,9000000.000
"006092","006","425244",52000000,52000000.000
"006092","006","425246",100000000,100000000.000
"006092","006","425249",5700000,5700000.000
"006100","006","425233",600000,300.000
"006100","006","425236",14000000,20.000
"006100","006","425237",150000000,1500.000
"006100","006","425238",24000000,3.000
"006100","006","425239",100000,10.000
"006100","006","425243",200000000,2.000
"006100","006","425249",1000000,20.000
"006114","006","425131",6400000,1.000
"006114","006","425233",5000000,1.000
"006114","006","425236",300000000,1.000
"006114","006","425237",85000000,1.000
"006114","006","425242",500000000,1.000
"006121","006","425233",5050000,5050000.000
"006121","006","425236",100000000,100000000.000
"006121","006","425237",150000000,150000000.000
"006121","006","425238",6000000,6000000.000
"006121","006","425239",5000000,5000000.000
"006121","006","425241",100000000,100000000.000
"006121","006","425243",100000000,100000000.000
"006121","006","425246",100000000,100000000.000
"006121","006","425249",50000000,50000000.000
"006142","006","425139",1020000,12.000
"006142","006","425233",350000,1.000
"006142","006","425236",35300000,1.000
"006142","006","425238",1500000,1.000
"006142","006","425241",150000000,1.000
"006156","006","425131",740000,1.000
"006156","006","425233",1500000,1.000
"006156","006","425236",50000000,1.000
"006156","006","425237",70000000,1.000
"006156","006","425243",500000000,1.000
"006156","006","425246",150000000,1.000
"006156","006","425249",5000000,1.000
"006160","006","425131",4000000,4000000.000
"006160","006","425233",5000000,5000000.000
"006160","006","425238",50000000,50000000.000
"006160","006","425239",10000000,10000000.000
"006160","006","425241",50000000,50000000.000
"006160","006","425242",50000000,50000000.000
"006160","006","425243",150000000,150000000.000
"006160","006","425244",150000000,150000000.000
"006160","006","425245",150000000,150000000.000
"006160","006","425246",20000000,20000000.000
"006160","006","425248",5000000,5000000.000
"006160","006","425999",50000000,50000000.000
"006177","006","425131",3000000,3000000.000
"006177","006","425233",3500000,3500000.000
"006177","006","425236",85000000,85000000.000
"006177","006","425237",35000000,35000000.000
"006177","006","425238",5200000,5200000.000
"006177","006","425239",30800000,30800000.000
"006177","006","425243",250000000,250000000.000
"006177","006","425249",2300000,2300000.000
"006181","006","425131",3000000,1.000
"006181","006","425233",450000,1.000
"006181","006","425236",500000000,1.000
"006181","006","425237",21200000,1.000
"006181","006","425243",200000000,1.000
"006181","006","425246",150000000,1.000
"006181","006","425249",2300000,1.000
"006198","006","425131",1700000,1.000
"006198","006","425233",3500000,1.000
"006198","006","425236",200000000,1.000
"006198","006","425237",180000000,1.000
"006198","006","425238",10000000,1.000
"006198","006","425239",1200000,1.000
"006198","006","425241",60000000,1.000
"006198","006","425242",100000000,1.000
"006198","006","425243",1150000000,1.000
"006198","006","425245",60000000,1.000
"006198","006","425246",70000000,1.000
"006198","006","425249",60000000,1.000
"006203","006","425131",4500000,1.000
"006203","006","425233",2500000,2500000.000
"006203","006","425236",170000000,1.000
"006203","006","425237",150000000,1.000
"006203","006","425239",25000000,1.000
"006203","006","425243",250000000,1.000
"006203","006","425246",200000000,1.000
"006210","006","425233",2202000,2202000.000
"006210","006","425236",55000000,55000000.000
"006210","006","425237",160000000,160000000.000
"006210","006","425238",15500000,15500000.000
"006210","006","425241",102000000,102000000.000
"006210","006","425246",51200000,51200000.000
"006210","006","425249",2000000,2000000.000
"006224","006","425233",3000000,1.000
"006224","006","425236",60000000,1.000
"006224","006","425237",25000000,1.000
"006224","006","425238",15000000,1.000
"006224","006","425246",70000000,1.000
"006231","006","425131",3800000,1.000
"006231","006","425233",1150000,1150000.000
"006231","006","425236",300000000,1.000
"006231","006","425237",125000000,1.000
"006231","006","425243",320000000,1.000
"006231","006","425249",1100000,1.000
"006231","006","425999",90000,1.000
"006245","006","425131",3350000,1.000
"006245","006","425233",750000,750000.000
"006245","006","425236",15500000,1.000
"006245","006","425237",32000000,1.000
"006245","006","425238",3400000,1.000
"006245","006","425241",330000000,1.000
"006245","006","425249",750000,1.000
"006252","006","425131",1700000,1700000.000
"006252","006","425233",550000,550000.000
"006252","006","425237",15000000,15000000.000
"006252","006","425243",50000000,50000000.000
"006252","006","425245",125000000,125000000.000
"006252","006","425246",50000000,50000000.000
"006252","006","425248",100000000,100000000.000
"006266","006","425233",3000000,1.000
"006266","006","425236",90000000,1.000
"006266","006","425237",30000000,1.000
"006266","006","425238",15000000,1.000
"006266","006","425246",80000000,1.000
"006270","006","425233",200000,40.000
"006270","006","425236",10000000,5.000
"006270","006","425238",10000000,10.000
"006270","006","425241",30000000,1.000
"006270","006","425242",80000000,1.000
"006287","006","425131",10000000,12.000
"006291","006","425131",469000,1.000
"006291","006","425233",8399000,1.000
"006291","006","425236",500000000,500000000.000
"006291","006","425237",786054000,1.000
"006291","006","425238",45000000,1.000
"006291","006","425239",1000000000,1000000000.000
"006291","006","425241",750000000,750000000.000
"006291","006","425243",750000000,750000000.000
"006291","006","425246",1700000000,1.000
"006291","006","425249",7700000000,7700000000.000
"006309","006","425233",3000000,1.000
"006309","006","425236",15000000,1.000
"006309","006","425237",100000000,1.000
"006309","006","425238",50000000,10.000
"006309","006","425239",10000000,5.000
"006309","006","425243",100000000,1.000
"006309","006","425246",50000000,1.000
"006309","006","425249",50000000,5.000
"006313","006","425131",1620000,12.000
"006313","006","425233",2000000,1000.000
"006313","006","425236",50000000,50.000
"006313","006","425237",31850000,650.000
"006313","006","425243",50000000,2.000
"006313","006","425249",20000000,100.000
"006320","006","425131",3100000,62.000
"006320","006","425233",3100000,1550.000
"006320","006","425236",3500000,14.000
"006320","006","425237",36000000,720.000
"006320","006","425249",2000000,8.000
"006334","006","425131",1800000,12.000
"006334","006","425233",1200000,1200.000
"006334","006","425236",10000000,4.000
"006334","006","425237",15000000,150.000
"006334","006","425238",10000000,1.000
"006334","006","425243",150000000,1.000
"006334","006","425246",50000000,1.000
"006334","006","425249",20000000,100.000
"006341","006","425131",500000,10000.000
"006341","006","425233",4162000,4162000.000
"006341","006","425236",600000000,10000000.000
"006341","006","425237",9900000,100000.000
"006341","006","425238",3000000,6000.000
"006341","006","425249",5000000,50000.000
"006355","006","425131",1800000,12.000
"006355","006","425233",4000000,4000.000
"006355","006","425236",30000000,10.000
"006355","006","425237",300000000,4000.000
"006355","006","425245",100000000,1.000
"006355","006","425246",200000000,4.000
"006355","006","425249",1000000,10.000
"006362","006","425131",456000,12.000
"006362","006","425233",1000000,400.000
"006362","006","425236",60000000,60.000
"006362","006","425249",6000000,60.000
"006376","006","425233",4000000,2000.000
"006376","006","425236",125000000,500.000
"006376","006","425237",50000000,500.000
"006376","006","425238",40000000,200.000
"006376","006","425241",500000000,10.000
"006376","006","425243",500000000,1000.000
"006376","006","425249",50000000,500.000
"006380","006","425131",5000000,1.000
"006380","006","425233",10000000,10000.000
"006380","006","425236",120000000,120.000
"006380","006","425237",354000000,6000.000
"006380","006","425238",14000000,70.000
"006380","006","425243",100000000,2.000
"006380","006","425246",150000000,3.000
"006380","006","425249",30000000,30.000
"006397","006","425131",1800000,1800000.000
"006397","006","425233",5000000,5000000.000
"006397","006","425236",250000000,250000000.000
"006397","006","425237",100000000,100000000.000
"006397","006","425238",200000000,200000000.000
"006397","006","425239",200000000,200000000.000
"006397","006","425241",200000000,200000000.000
"006397","006","425243",200000000,200000000.000
"006397","006","425245",200000000,200000000.000
"006397","006","425246",300000000,300000000.000
"006397","006","425249",15000000,15000000.000
"006402","006","425131",2400000,2400000.000
"006402","006","425233",2500000,1.000
"006402","006","425236",50000000,2.000
"006402","006","425249",7000000,1.000
"006419","006","425131",1000000,1.000
"006419","006","425233",1000000,500.000
"006419","006","425236",30000000,30.000
"006419","006","425237",30000000,300.000
"006419","006","425241",50000000,1.000
"006419","006","425243",50000000,1.000
"006419","006","425246",50000000,1.000
"006419","006","425249",3000000,15.000
"006423","006","425131",350000,1.000
"006423","006","425233",1600000,1.000
"006423","006","425236",50100000,1.000
"006423","006","425237",10500000,1.000
"006423","006","425239",2100000,1.000
"006423","006","425249",4100000,1.000
"006430","006","425131",78000,6500.000
"006430","006","425233",98000,98000.000
"006430","006","425236",5204000,5204000.000
"006444","006","425233",2500000,2500000.000
"006444","006","425236",37730000,1.000
"006444","006","425238",6200000,1.000
"006444","006","425239",24896000,1.000
"006444","006","425241",100000000,100000000.000
"006444","006","425243",100000000,100000000.000
"006444","006","425245",100000000,100000000.000
"006444","006","425246",100000000,2.000
"006444","006","425249",7343000,1.000
"006451","006","425131",1200000,12.000
"006451","006","425233",5000000,5000.000
"006451","006","425236",50000000,10.000
"006451","006","425237",70000000,1400.000
"006451","006","425238",5000000,1.000
"006451","006","425239",5000000,100.000
"006451","006","425241",50000000,1.000
"006451","006","425243",100000000,1.000
"006451","006","425249",30000000,60.000
"006465","006","425131",1500000,1.000
"006465","006","425233",1500000,1.000
"006465","006","425236",40000000,1.000
"006465","006","425237",30000000,1.000
"006465","006","425238",10000000,1.000
"006465","006","425249",50000000,1.000
"006472","006","425122",200000,200000.000
"006472","006","425129",600000,600000.000
"006472","006","425131",200000,200000.000
"006472","006","425139",200000,200000.000
"006472","006","425233",1100000,1100000.000
"006472","006","425238",1100000,1100000.000
"006472","006","425239",1100000,1100000.000
"006472","006","425241",1100000,1100000.000
"006472","006","425242",1100000,1100000.000
"006472","006","425243",1100000,1100000.000
"006472","006","425244",2100000,2100000.000
"006472","006","425245",2100000,2100000.000
"006472","006","425246",1100000,1100000.000
"006472","006","425248",1100000,1100000.000
"006486","006","425131",1000000,1000000.000
"006486","006","425233",2800000,2800000.000
